201933.2-195446.2|6336 00643 1|7.8
202028.5-193849.9|6336 01434 1|7.1
201715.7-195739.1|6336 01599 1|8.0
201923.6-190706.7|6336 01995 1|5.4
202622.0-190907.5|6337 00216 1|7.6
202504.4-192601.3|6337 01662 1|6.9
203427.6-192352.9|6338 00083 1|7.8
203626.5-203507.7|6338 01526 1|7.3
204638.4-192617.3|6339 00167 1|7.7
204355.0-192039.4|6339 01158 1|7.6
201706.5-211904.5|6340 01015 1|7.6
202132.8-212508.3|6340 01251 1|7.8
201925.8-205702.7|6340 01385 1|6.9
202206.7-215723.2|6340 01629 1|7.5
201805.8-215954.2|6340 01709 1|7.8
201801.4-214835.9|6340 01866 1|6.0
203041.0-204234.9|6341 00904 1|7.2
202900.3-205405.4|6341 00926 1|7.1
202931.3-222329.6|6341 01731 1|6.3
203213.3-220917.4|6342 00079 1|7.8
203330.9-221354.8|6342 00444 1|7.5
203743.4-222634.3|6342 00563 1|7.5
203825.5-205938.7|6342 01925 1|7.4
204630.1-220950.3|6343 00276 1|7.5
204326.4-222714.1|6343 00491 1|7.3
204609.7-214444.9|6343 00666 1|8.0
204449.2-205334.6|6343 01246 1|8.0
204610.0-213050.5|6343 01495 1|5.9
204412.1-211136.3|6343 01658 1|7.7
205456.0-151659.3|6344 00098 1|7.9
204813.2-164420.1|6344 01304 1|7.9
204812.9-163116.8|6344 01578 1|7.0
204807.7-162053.8|6344 01690 1|7.6
210234.3-152826.5|6345 01352 1|7.9
205740.6-160153.5|6345 01577 1|5.9
210758.3-153725.4|6346 00278 1|7.9
210711.6-154451.1|6346 00680 1|7.6
210925.1-163656.7|6346 01162 1|6.9
211008.0-154213.3|6346 01360 1|7.5
210709.5-155823.8|6346 01566 1|7.4
211914.9-161046.4|6347 01112 1|7.0
211544.8-151017.4|6347 01584 1|5.5
205547.7-170651.1|6348 00098 1|7.4
205130.4-173024.3|6348 00670 1|8.0
205447.8-175522.4|6348 01259 1|5.9
204920.5-180209.1|6348 01451 1|6.4
204825.0-181159.9|6348 01743 2|7.8
204826.0-181206.2|6348 01744 1|7.2
210222.0-171837.8|6349 00011 1|7.9
205609.3-171435.3|6349 00249 1|7.6
210320.1-172807.3|6349 00319 1|7.6
210051.8-173151.2|6349 01248 1|6.2
210401.5-180643.5|6350 01082 1|7.9
210451.2-170947.0|6350 01098 1|7.3
210744.7-172721.3|6350 01500 1|6.2
211815.7-172744.2|6351 00438 1|7.1
211506.6-172042.5|6351 01445 1|6.1
211757.3-175906.5|6351 01446 1|5.4
205446.9-184734.1|6352 00332 1|6.7
205405.7-185948.6|6352 00384 1|7.5
205216.1-193837.0|6352 00914 1|7.3
204813.7-191537.0|6352 01198 1|6.8
205332.2-190649.4|6352 01337 1|6.9
210245.2-191455.6|6353 00141 1|7.1
205936.1-190207.0|6353 01468 1|6.2
210729.9-190517.7|6354 00388 1|6.8
210915.4-201135.4|6354 00402 1|6.8
210641.5-201049.0|6354 01458 1|6.7
210933.0-203324.0|6354 01493 1|6.3
211457.1-200414.2|6355 01234 1|7.8
211639.7-201029.1|6355 01257 1|7.7
211826.1-202007.7|6355 01469 1|6.7
205221.6-211351.2|6356 01012 1|7.5
205054.1-211844.5|6356 01531 1|7.2
205652.7-220020.7|6357 00321 1|7.6
211030.6-222838.8|6358 00090 1|7.5
210756.0-222007.1|6358 00291 1|7.8
210836.9-214059.0|6358 01174 1|7.9
211503.2-214855.2|6359 00114 1|7.3
211401.8-221243.6|6359 01455 1|7.0
211537.9-203906.1|6359 01519 1|5.3
212151.1-161625.9|6360 00010 1|7.5
212214.8-165004.4|6360 01220 1|4.4
213340.2-161203.5|6361 00384 1|7.3
214418.9-155818.0|6363 00860 1|7.5
214728.8-164544.7|6363 00918 1|7.8
215013.0-165041.7|6363 01045 1|6.5
213622.2-182331.6|6366 00511 1|7.9
214158.5-171318.4|6366 01202 1|7.3
213756.3-171234.8|6366 01227 1|7.4
213658.6-184437.6|6366 01247 1|7.0
213721.1-182628.2|6366 01251 1|7.2
214919.9-182311.6|6367 00525 1|7.6
214744.8-181246.8|6367 01126 1|7.4
214627.4-175524.8|6367 01153 1|7.6
214736.4-171741.1|6367 01181 1|7.7
215141.7-183722.6|6367 01192 1|6.2
212703.1-190329.4|6368 00042 1|8.0
212729.2-201245.9|6368 00997 1|7.9
213519.0-191441.1|6369 00102 1|8.0
212959.6-190852.2|6369 01183 1|6.6
213125.5-191415.1|6369 01184 1|7.2
213451.1-200503.4|6369 01185 1|5.7
213455.0-201509.8|6369 01186 1|6.8
213850.5-193731.5|6370 00158 1|7.3
214145.9-194823.0|6370 00293 1|7.2
213737.7-191351.7|6370 00918 1|7.4
214034.8-185344.3|6370 00927 1|7.5
214239.5-185158.8|6370 01175 1|4.8
214313.5-193715.5|6370 01177 1|6.2
215056.4-201119.8|6371 00357 1|8.0
214740.1-193440.2|6371 00935 1|7.7
215050.8-203227.3|6371 01047 1|7.6
212041.9-222312.6|6372 00431 1|7.9
212103.2-204916.4|6372 00819 1|7.2
212622.0-205956.8|6372 01179 1|7.3
212409.6-205106.7|6372 01276 1|5.5
212714.8-211146.4|6372 01277 1|5.9
212843.4-214825.9|6373 01203 1|4.6
213908.7-214249.6|6374 00513 1|7.8
214130.5-215543.2|6374 00560 1|7.8
215500.3-151529.1|6376 00537 1|7.2
220018.9-172310.7|6376 00825 1|7.9
220132.9-153643.3|6376 01349 1|7.2
215747.4-150724.0|6376 01437 1|7.4
220826.2-163234.7|6377 01537 1|7.4
221727.2-155847.1|6378 00594 1|7.2
221437.2-150606.2|6378 00767 1|7.3
221934.4-164215.7|6378 01390 1|7.3
221438.2-154906.7|6378 01567 1|6.7
215646.0-175349.4|6379 00096 1|6.8
215240.4-193120.3|6379 00429 1|7.9
220118.6-173059.9|6379 01210 1|8.0
215704.5-191123.6|6379 01439 1|7.6
220211.9-175412.5|6379 01891 1|6.4
220548.2-184005.5|6380 00429 1|7.7
220815.3-175009.8|6380 01296 1|7.9
220725.3-193413.0|6380 01649 1|7.6
220859.0-183110.5|6380 01740 1|5.8
222160.0-192607.5|6381 01126 1|7.9
221420.5-191456.2|6381 01326 1|7.1
215538.4-210823.9|6382 00582 1|7.3
215843.8-211058.6|6382 01715 1|6.3
221246.7-205325.8|6383 00358 1|7.6
220409.9-214647.9|6383 00898 1|7.9
220751.1-213535.0|6383 01517 1|8.0
220738.3-204533.6|6383 01570 1|7.5
220715.1-221426.4|6383 01654 1|6.9
221102.4-211358.1|6383 01658 1|6.2
221811.4-221755.1|6384 00826 1|7.7
222000.9-220108.0|6384 00878 1|7.8
221834.2-204424.0|6384 01134 1|7.3
221655.0-200131.7|6384 01317 1|7.4
221406.7-212440.8|6384 01563 1|7.4
221418.0-210428.4|6384 01570 2|5.6
222135.6-213553.6|6384 01571 1|5.2
223026.7-162048.1|6385 00102 1|7.4
222634.3-164430.9|6385 00683 1|6.4
222703.1-171549.2|6385 00788 1|7.7
222544.2-152125.9|6385 01153 1|8.0
222634.3-164430.9|6385 01461 1|6.3
223548.8-172737.5|6386 01046 1|6.5
224039.1-164615.3|6386 01102 1|7.7
223606.4-162316.8|6386 01329 1|6.8
224528.0-153500.2|6387 00962 1|7.2
224720.8-160847.0|6387 01322 1|7.5
225445.5-161619.0|6387 01383 1|5.7
223301.4-173005.3|6388 00045 1|7.7
222433.7-173535.2|6388 01047 1|8.0
223540.7-173712.1|6389 00182 1|7.7
224002.7-191152.5|6389 01096 1|7.3
224335.2-184949.4|6389 01377 1|4.8
225405.6-191030.5|6390 00585 1|6.6
224630.8-181711.3|6390 00757 1|7.8
225235.6-190216.7|6390 00793 1|7.0
224725.2-173302.7|6390 00961 1|6.9
224733.1-193648.2|6390 01254 1|5.3
222849.1-220413.4|6391 00080 1|7.4
222416.3-213549.7|6391 00115 1|7.2
222548.0-201413.0|6391 01374 1|7.1
223646.8-210522.5|6392 00393 1|7.4
223554.0-205605.2|6392 00486 1|7.7
224301.7-213927.0|6392 00715 1|7.2
223729.9-202241.6|6392 00791 1|7.6
223441.6-204229.6|6392 01443 1|5.3
224956.0-201706.4|6393 00096 1|7.5
224650.3-204726.0|6393 00512 1|8.0
225530.6-200821.9|6393 01236 1|6.5
225454.8-222208.2|6393 01237 1|6.8
230522.1-165354.3|6394 00018 1|7.0
230552.9-152709.5|6394 00712 1|7.7
230512.9-170445.3|6394 00835 1|6.3
225946.7-162354.8|6394 01095 1|7.9
231417.5-165432.9|6395 00490 1|7.9
231453.2-161421.8|6395 00922 1|7.7
232657.1-151451.7|6396 00587 1|6.9
231940.6-154656.3|6396 00677 1|7.4
232756.5-151757.2|6396 00906 1|6.9
232239.2-150221.7|6396 01219 1|5.2
231728.4-161019.9|6396 01220 1|6.7
230055.4-192048.9|6397 00388 1|7.6
230237.8-183230.3|6397 01365 1|6.9
231316.5-182210.1|6398 00445 1|7.7
231658.6-185223.5|6398 00533 1|7.1
231407.6-194145.0|6398 00907 1|7.5
231709.1-180957.0|6398 01292 1|7.4
232352.3-174722.1|6399 00802 1|7.5
232056.8-185918.9|6399 00936 1|7.8
232056.0-183236.4|6399 00952 1|7.3
231829.7-185029.7|6399 01109 1|7.0
231924.1-180431.4|6399 01261 1|6.1
232407.9-184116.8|6399 01262 1|6.3
225737.1-201628.3|6400 00106 1|7.6
230525.6-222912.6|6400 00322 1|7.7
230411.5-221405.4|6400 00421 1|7.6
230134.4-222509.9|6400 01177 1|7.5
230244.3-205214.6|6400 01249 1|6.1
231649.7-211211.1|6401 00220 1|7.4
231708.4-204105.8|6401 00579 1|7.8
230954.9-222727.4|6401 01356 1|4.8
232447.4-212633.9|6402 00805 1|7.8
232553.0-203657.7|6402 01222 1|7.8
232602.8-203831.3|6402 01223 1|4.5
232635.5-214427.0|6402 01224 1|6.6
232404.0-214627.9|6402 01225 1|6.5
233803.0-150542.4|6403 00067 1|6.5
233541.9-151756.6|6403 00382 1|7.4
233054.3-155856.4|6403 00642 1|7.9
233528.0-163500.7|6403 00755 1|7.8
233449.4-151445.6|6403 01036 1|6.1
234809.4-164156.9|6404 00315 1|7.6
234227.8-152652.9|6404 00993 1|5.4
235241.4-162229.0|6405 00188 1|7.8
234931.6-155140.6|6405 00994 1|6.3
235821.2-155050.9|6405 01114 1|6.4
234037.9-185920.0|6407 00181 1|7.7
234830.6-185304.9|6407 00988 1|7.5
234145.8-174859.5|6407 01131 1|4.9
234134.5-180137.5|6407 01132 1|5.5
235525.6-174933.6|6408 00031 1|7.8
235346.0-182153.3|6408 00620 1|7.4
235046.6-181732.8|6408 01347 1|7.2
235239.9-183342.7|6408 01355 1|6.8
233148.4-211500.5|6409 01070 1|7.2
233016.0-215258.0|6409 01171 1|7.5
233142.0-212210.0|6409 01233 1|6.3
233915.9-215526.4|6410 00009 1|7.7
233841.6-205202.6|6410 00459 1|7.8
234926.0-213650.3|6411 00028 1|7.1
235607.2-215931.4|6411 00403 1|7.4
235535.0-205711.6|6411 01129 1|8.0
235338.5-203103.4|6411 01158 1|7.5
235034.2-201359.7|6411 01275 1|7.2
235710.1-205001.1|6411 01280 1|6.6
235510.3-212246.9|6411 01283 1|7.2
235928.4-200205.0|6411 01284 1|7.6
000307.9-240842.5|6412 00321 1|6.6
000827.7-240537.4|6412 00774 1|7.6
000746.9-223030.8|6412 01067 1|5.9
000650.1-230627.1|6412 01068 1|6.2
001623.5-223516.9|6413 00036 1|8.0
001154.8-224903.7|6413 00100 1|7.9
001136.4-233756.5|6413 00544 1|7.9
002152.5-230029.1|6413 00769 1|7.7
001345.5-231253.2|6413 01090 1|7.0
002048.6-233748.8|6413 01102 1|6.8
002220.0-235025.7|6414 00366 1|7.7
002850.7-243812.0|6414 00571 1|7.2
003222.2-243846.5|6414 00689 1|7.4
002413.3-232411.9|6414 00982 1|7.9
000722.5-252123.9|6415 00999 1|7.1
000959.1-255228.9|6415 01064 1|7.7
001344.4-261705.9|6416 00385 1|6.3
001958.0-250719.0|6416 00430 1|7.6
001315.5-261931.2|6416 00743 1|7.6
001342.2-260120.4|6416 01019 1|6.1
003239.4-252135.0|6417 00348 1|6.8
002714.7-253249.8|6417 00951 1|6.1
000609.1-290905.0|6418 00421 1|7.9
000121.2-284330.1|6418 00771 1|7.2
000422.9-292253.6|6418 00802 1|7.7
000921.0-275916.7|6418 01217 1|6.1
000921.0-275916.7|6418 01217 2|6.2
000353.4-282337.7|6418 01218 1|7.7
000420.3-291607.7|6418 01220 1|6.4
000219.9-294313.5|6418 01221 1|5.0
001134.4-274759.1|6419 01002 1|5.6
001420.2-273153.2|6419 01020 1|7.5
002131.2-285853.3|6419 01055 1|5.3
002814.1-290225.0|6420 00181 1|6.9
002322.1-295050.1|6420 00240 1|7.0
002826.4-291705.1|6420 00432 1|7.2
002545.6-274236.7|6420 00797 1|7.0
002722.1-281435.4|6420 00900 1|7.1
003836.1-233557.2|6421 00350 1|7.2
003606.9-225032.4|6421 00443 1|6.1
004611.8-223119.5|6421 00682 1|5.6
004659.8-241300.1|6421 00796 1|7.5
004926.8-231244.9|6421 00822 1|7.2
004032.8-234817.5|6421 00824 1|6.2
004933.4-232143.7|6421 00869 1|6.3
003848.8-250628.2|6421 00961 1|6.6
004914.0-240812.0|6421 01078 1|6.0
003336.3-260530.5|6421 01259 1|7.5
003853.1-253544.9|6421 01426 1|7.8
003501.9-260732.6|6421 01658 1|7.7
004134.5-251147.6|6421 01712 1|6.7
003720.7-244602.2|6421 01924 1|5.7
005212.8-223702.3|6422 00361 1|7.6
005522.8-243936.8|6422 00617 1|7.2
005240.6-240021.0|6422 00764 1|5.6
005649.1-252148.1|6422 00957 1|7.2
005312.5-244637.0|6422 01043 1|6.6
010649.0-225121.2|6422 01093 1|7.9
010033.4-254456.9|6422 01321 1|7.5
010607.7-235932.8|6422 02159 1|6.2
003933.0-294912.8|6423 00556 1|8.0
004756.7-292037.9|6423 01099 1|7.6
004841.3-282943.6|6423 01253 1|6.8
003806.8-273716.1|6423 01487 1|7.9
003643.0-272509.7|6423 01815 1|8.0
004426.7-263056.5|6423 01832 1|7.9
004033.3-292515.1|6423 01970 1|6.9
003341.0-293329.8|6423 01971 1|5.7
010317.7-293133.0|6424 00596 1|6.4
005555.5-274633.0|6424 01513 1|6.3
005836.4-292126.8|6424 02270 1|4.3
011553.7-235823.3|6425 00624 1|7.2
010711.2-245118.4|6425 01120 1|7.6
012045.9-250613.8|6425 01314 1|7.7
011825.4-230047.6|6425 01402 1|7.3
011003.3-261137.5|6425 02039 1|7.5
012334.9-242109.9|6425 02392 1|6.8
010712.9-235946.8|6425 02475 1|6.4
012605.0-224754.2|6426 00168 1|7.2
013953.8-225448.2|6426 00320 1|7.5
013850.0-250119.9|6426 00412 1|6.7
013451.6-234158.9|6426 00629 1|6.6
012847.9-244752.5|6426 01151 1|7.1
013315.8-241040.7|6426 01229 1|7.1
013207.6-233854.5|6426 01345 1|7.3
012942.8-253703.9|6426 01899 1|6.5
013022.9-261228.3|6426 02065 1|6.1
012022.6-285912.8|6427 00495 1|7.5
012424.6-282951.9|6428 00042 1|7.9
013418.4-272147.2|6428 00253 1|7.9
013423.4-281412.0|6428 00440 1|7.1
012807.3-280304.5|6428 00625 1|7.8
013405.4-284700.8|6428 00770 1|7.2
012802.0-270633.6|6428 00773 1|7.5
013916.6-290120.8|6428 01043 1|7.5
013129.9-295905.9|6428 02072 1|6.7
013153.5-274211.3|6428 02339 1|7.4
013219.2-263309.3|6428 02435 1|8.0
013608.5-295426.5|6428 02436 1|6.0
013608.5-295426.5|6428 02436 2|7.4
014843.0-235211.1|6429 00460 1|8.0
015640.2-223136.4|6429 00656 1|5.1
015504.3-245323.0|6429 01926 1|7.0
015659.9-253712.7|6429 02036 1|7.5
020211.3-240223.6|6430 00111 1|7.9
020042.4-242518.6|6430 00193 1|7.2
015900.7-225511.2|6430 00631 1|7.3
020251.7-235311.9|6430 00711 1|6.4
020904.8-225924.2|6430 01117 1|7.4
021314.0-225216.0|6430 01195 1|7.3
020630.6-233359.7|6430 01471 1|8.0
020934.8-242044.8|6430 01948 1|6.5
021336.1-244724.7|6430 02041 1|8.0
015900.2-225506.6|6430 02303 1|7.6
014601.1-272055.8|6431 00397 1|6.4
014457.6-284335.5|6431 01015 1|7.1
014957.5-290227.2|6431 01019 1|7.4
015549.8-290650.0|6431 01037 1|7.5
014533.2-262349.6|6431 01956 1|7.9
014835.9-261513.1|6431 02004 1|7.1
020516.5-282241.7|6432 00159 1|7.5
021041.7-281309.3|6432 00263 1|7.2
020725.6-285347.7|6432 00494 1|7.8
020516.3-283329.5|6432 00587 1|7.5
020228.3-293956.3|6432 00598 1|6.4
020942.9-290024.9|6432 00632 1|7.6
020235.4-264429.2|6432 01480 1|7.9
015919.6-262556.0|6432 01705 1|6.8
020808.7-273416.7|6432 01858 1|7.2
021210.8-273044.6|6432 01955 1|8.0
020429.4-291748.6|6432 02329 1|4.7
023032.8-223243.1|6433 00521 1|6.3
022902.6-231229.4|6433 00560 1|8.0
022552.8-235032.5|6433 00773 1|7.8
023013.7-251111.2|6433 00793 1|6.6
022934.0-240614.3|6433 00796 1|7.5
022955.4-224059.5|6433 00830 1|6.8
022420.1-255050.9|6433 01252 1|6.6
021502.1-233226.4|6433 01395 1|7.1
021803.8-233740.8|6433 01647 1|7.3
021858.5-255644.5|6433 02414 1|6.4
023200.1-230504.1|6434 00542 1|7.9
023629.5-235509.0|6434 00603 1|7.6
023744.4-225930.8|6434 00844 1|6.9
023854.6-254443.4|6434 00969 1|7.3
024608.1-252004.7|6434 01120 1|7.5
023647.7-250125.6|6434 01644 1|7.8
024031.5-240807.3|6434 01859 1|7.6
024414.6-252943.5|6434 01880 1|7.0
023926.1-253408.7|6434 02012 1|7.7
022815.7-262548.8|6435 00182 1|7.7
021419.5-275427.6|6435 01007 1|7.7
022445.6-283905.4|6435 01139 1|8.0
022159.2-292107.5|6435 01596 1|8.0
022314.5-295210.0|6435 01940 1|7.6
022314.5-295210.0|6435 01940 2|8.0
022323.3-265943.3|6435 02065 1|6.9
022202.6-275141.0|6435 02169 1|7.3
023510.9-284151.4|6436 00084 1|7.9
023213.4-274722.9|6436 00378 1|7.8
023230.1-270011.1|6436 00469 1|7.4
023905.5-274918.3|6436 00957 1|7.2
024250.5-280904.8|6436 01039 1|6.9
024345.3-275357.5|6436 01633 2|7.9
023133.6-273016.4|6436 01750 1|7.7
023317.1-261727.6|6436 01833 1|7.9
023350.6-295559.7|6436 02198 1|7.3
023350.7-281356.4|6436 02246 1|5.0
023705.2-285935.9|6436 02248 1|7.1
024951.0-243337.1|6437 00318 1|6.3
025805.7-233621.6|6437 00754 1|6.0
025050.2-230139.2|6437 00956 1|7.6
025723.8-235143.8|6437 00957 1|5.5
025713.2-245830.4|6437 00959 1|7.9
030852.4-245315.5|6438 01047 1|7.4
031717.4-233113.0|6439 00044 1|6.8
031035.4-234418.8|6439 00488 1|6.5
032027.9-240652.6|6439 00709 1|7.7
031822.1-223040.0|6439 01171 1|5.0
031934.9-240722.5|6439 01172 1|5.8
024758.6-260536.1|6440 00328 1|7.8
025529.6-251816.8|6440 00488 1|6.7
025524.9-255600.8|6440 00554 1|7.6
025607.4-261158.9|6440 00808 1|7.4
030913.5-264256.4|6441 00806 1|7.7
030443.5-254644.6|6441 00980 1|7.6
025936.2-251626.9|6441 01007 1|5.7
032045.2-263623.4|6442 00344 1|6.5
031255.7-261532.3|6442 01104 1|7.9
032044.6-261716.1|6442 01166 1|7.0
031750.8-262108.7|6442 01212 1|7.6
031500.3-260601.7|6442 01256 1|6.2
025437.0-295034.0|6443 00446 1|7.9
025231.8-275727.6|6443 00587 1|7.2
025712.9-295119.0|6443 00644 1|6.3
024954.2-275631.1|6443 00914 1|5.4
030137.6-280529.6|6444 00112 1|6.0
030126.9-282606.3|6444 00263 1|7.9
030639.5-295914.9|6444 00541 1|7.3
030750.8-274952.1|6444 00614 1|6.2
025906.5-285426.0|6444 00710 1|6.2
030043.5-273830.6|6444 00887 1|7.7
031252.9-284624.5|6445 00068 1|7.8
031958.2-285932.9|6445 00122 1|7.7
032003.6-285114.7|6445 00136 1|7.4
031802.6-284749.5|6445 00226 1|6.0
031513.3-282042.0|6445 00275 1|7.8
031322.0-273426.2|6445 00418 1|7.0
031337.9-294814.9|6445 00654 1|6.3
031324.0-285828.9|6445 00722 1|7.9
031149.1-290946.2|6445 00987 1|7.1
032416.2-241802.6|6446 00581 1|7.2
032935.1-232832.6|6446 00816 1|6.9
032949.1-223019.7|6446 01281 1|6.9
032124.0-233806.5|6446 01282 1|5.6
033503.8-241826.4|6447 00664 1|7.5
033226.4-243659.1|6447 01208 1|7.0
034159.2-243908.0|6447 01226 1|6.8
034827.0-234147.8|6448 00653 1|7.9
034452.6-232249.9|6448 00682 1|7.6
034644.8-245120.9|6448 01147 1|7.8
035359.5-230813.5|6448 01349 1|6.8
034650.9-231459.0|6448 01370 1|4.3
034739.7-235228.8|6448 01371 1|5.2
035342.7-243644.0|6448 01372 1|4.6
032403.9-260212.0|6449 00923 1|7.9
032536.5-271621.0|6449 01213 1|7.5
032216.3-253516.1|6449 01319 1|6.4
033153.6-253650.9|6449 01320 1|6.4
032622.5-271902.9|6449 01321 1|6.0
033452.4-253458.2|6450 01134 1|6.6
034641.8-252126.1|6451 00622 1|7.3
034533.1-255455.7|6451 01241 1|7.0
034900.2-260157.3|6451 01242 1|7.0
034759.0-261943.0|6451 01243 1|7.0
033040.3-275519.3|6452 00056 1|7.9
032339.7-275548.0|6452 00060 1|7.5
032511.6-295035.1|6452 00920 1|7.4
032644.2-283339.3|6452 01078 1|7.6
034049.3-275811.1|6453 00246 1|7.3
033953.4-283041.4|6453 00578 1|7.0
033709.1-294948.4|6453 01182 1|7.3
033847.7-275635.0|6453 01223 1|6.0
034357.9-283743.1|6454 00213 1|7.3
035417.3-274007.8|6454 00291 1|7.0
034722.3-292807.1|6454 00576 1|7.1
035059.5-292403.3|6454 01037 1|7.8
034720.0-295406.2|6454 01114 1|6.6
034627.4-292017.4|6454 01206 1|5.9
040247.1-223540.0|6455 00492 1|7.0
035834.3-234743.1|6455 00626 1|7.9
035712.0-243753.7|6455 00862 1|7.3
040328.9-242736.3|6455 01212 1|7.5
041303.3-230742.0|6456 00235 1|6.8
041546.3-231415.8|6456 00315 1|6.7
041248.0-234916.2|6456 01160 1|6.8
041837.5-225811.0|6457 03273 1|6.1
042656.9-240452.9|6457 03274 1|6.2
042305.7-245331.8|6457 03275 1|6.0
040121.0-263100.5|6458 00827 1|7.6
040333.9-255052.4|6458 00940 1|6.8
035536.3-261254.3|6458 01171 1|7.6
040242.7-272900.8|6458 01211 1|7.5
035628.7-251052.8|6458 01243 1|7.0
035535.8-255537.8|6458 01282 1|7.5
040931.7-260114.6|6459 00536 1|7.9
041044.4-250545.9|6459 00577 1|7.4
041336.8-253145.4|6459 00935 1|7.8
040959.0-250230.7|6459 01129 1|7.1
041041.3-252533.4|6459 01233 1|7.9
041942.4-250129.4|6460 01787 1|7.0
041934.5-255723.9|6460 02334 1|7.9
042320.2-252342.0|6460 02561 1|7.9
042131.3-254342.7|6460 03129 1|6.1
035611.1-293937.8|6461 01174 1|7.6
040221.8-283151.4|6461 01335 1|7.7
040857.1-285434.1|6462 00867 1|7.9
040537.4-273906.5|6462 01573 1|5.6
042726.6-291147.9|6463 00069 1|7.8
043713.5-223653.6|6464 00134 1|7.8
043717.1-230254.8|6464 00350 1|7.6
042814.6-224604.6|6464 01870 1|7.1
043148.4-240636.8|6464 02248 1|7.9
043048.4-232428.0|6464 02625 1|7.9
043033.8-230127.8|6464 02657 1|6.8
043438.1-240225.8|6464 02658 1|6.5
043517.8-243158.6|6464 02659 1|6.7
044911.3-230341.6|6465 00009 1|7.9
044850.0-231645.0|6465 00977 1|7.9
044131.0-235835.2|6465 01077 1|7.6
044222.2-231040.7|6465 01478 1|7.0
044258.8-241804.5|6465 01695 1|7.5
044317.2-233742.1|6465 01786 1|7.2
044006.8-242856.5|6465 01957 1|5.7
045538.4-231430.8|6466 00479 1|7.6
050118.3-234228.3|6466 00729 1|7.5
043454.6-250220.4|6467 00260 1|7.4
043856.0-254221.7|6467 00458 1|7.4
043635.7-270252.3|6467 00646 1|7.4
042854.1-251141.5|6467 02380 1|7.9
043309.8-253335.7|6467 02418 1|7.3
042932.6-261633.1|6467 02646 1|6.9
044604.7-250932.9|6468 00225 1|7.6
044649.5-261808.9|6468 01650 1|7.9
045957.9-250316.2|6469 00166 1|7.5
045241.5-254629.9|6469 00540 1|7.9
045031.9-270603.0|6469 01806 1|7.4
045107.6-251835.9|6469 02219 1|7.2
045530.2-254339.9|6469 02220 1|6.7
043856.5-275441.8|6470 00097 1|8.0
043402.6-282658.7|6470 00400 1|6.9
042957.6-285246.7|6470 00904 1|7.8
043206.9-284823.0|6470 00968 1|7.5
043330.6-294559.4|6470 01242 1|4.6
043120.4-285254.9|6470 01359 1|7.5
042943.4-290147.2|6470 01454 1|7.9
044415.3-273440.4|6471 00139 1|6.9
044429.1-275655.9|6471 00388 1|7.3
044625.7-280514.8|6471 00474 1|6.2
044042.4-281204.3|6471 00764 1|7.8
044658.9-292427.4|6471 01356 1|7.6
045908.7-282626.4|6472 01140 1|7.7
045440.7-285251.9|6472 01486 1|7.9
045833.2-285315.9|6472 01747 1|7.6
050851.7-223805.3|6473 00091 1|8.0
050925.2-230707.2|6473 01213 1|7.3
050245.0-224742.2|6473 01533 1|5.9
051355.8-225918.5|6474 00261 1|7.5
051625.4-230332.4|6474 00474 1|7.3
051543.9-225339.7|6474 01438 1|6.8
052241.3-231532.4|6475 00952 1|7.7
052847.7-241539.9|6476 00155 1|7.4
053330.4-242016.6|6476 00863 1|7.8
053205.1-232547.0|6476 00894 1|7.8
052939.9-224307.5|6476 01234 1|7.7
050353.3-242317.4|6477 01294 1|5.6
050516.2-260908.6|6477 01295 1|5.8
051044.6-255437.7|6478 00121 1|6.5
051430.6-261231.3|6478 00363 1|7.1
051635.4-251955.1|6478 01256 1|7.8
051931.2-250727.1|6479 01400 1|7.2
051946.4-255539.1|6479 01629 1|7.2
051815.5-251508.1|6479 01753 1|7.6
052146.2-244622.7|6479 01781 1|5.4
053301.8-252201.5|6480 01452 1|7.3
052744.6-253812.5|6480 01476 1|7.5
050209.8-261630.1|6481 01318 1|5.1
051715.6-271445.2|6482 00222 1|8.0
051251.8-271039.3|6482 00561 1|7.2
051420.9-264737.5|6482 00713 1|7.5
051437.6-265740.5|6482 01235 1|7.4
051255.8-270932.4|6482 01268 1|7.5
051524.4-265636.6|6482 01406 1|5.0
051923.7-272208.0|6483 01385 1|6.0
052312.0-264219.5|6483 01456 1|6.5
052724.8-263506.0|6484 01376 1|7.2
051520.7-294532.8|6486 00153 1|7.6
051510.7-282006.9|6486 00339 1|7.2
052044.5-291221.9|6487 00892 1|7.4
053350.5-295625.8|6488 00190 1|8.0
053352.0-295057.2|6488 01471 1|6.5
054025.5-223854.1|6489 00733 1|7.9
054005.9-234325.5|6489 01988 1|7.3
055110.4-232509.8|6490 00805 1|7.9
054554.7-230825.1|6490 00860 1|7.2
055128.6-225537.0|6490 01074 1|6.3
054520.6-235008.8|6490 01801 1|7.9
054953.5-225818.8|6490 02090 1|5.9
054614.0-233839.7|6490 02091 1|6.8
055634.4-231255.1|6491 01059 1|6.5
055614.3-225023.9|6491 01415 1|6.1
055618.3-240520.0|6491 01576 1|7.9
060717.3-223407.1|6492 01051 1|7.6
060545.5-241144.0|6492 01090 1|7.0
060300.7-231306.9|6492 01521 1|7.6
060638.9-233226.0|6492 01719 1|7.8
060651.4-230537.7|6492 02565 1|7.5
060632.1-230639.0|6492 02566 1|5.5
053911.1-245250.8|6493 00817 1|7.6
053547.7-254418.5|6493 00961 1|7.9
